PlotID	ForestDiv	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	14	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	15	0	0	0
BSP100	Chikkamagalur	Anoglati	15	14	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	15	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	14	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	16	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	16	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	17	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	16	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	18	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	15	0	0	0
BSP100	Chikkamagalur	Anoglati	19	15	0	0	0
BSP100	Chikkamagalur	Anoglati	19	14	0	0	0
BSP100	Chikkamagalur	Anoglati	19	14	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	19	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	18	16	0	0
BSP100	Chikkamagalur	Anoglati	20	18	0	0	0
BSP100	Chikkamagalur	Anoglati	20	15	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	20	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	21	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	21	0	0	0	0
BSP100	Chikkamagalur	Anoglati	22	21	0	0	0
BSP100	Chikkamagalur	Anoglati	22	0	0	0	0
BSP100	Chikkamagalur	Anoglati	22	0	0	0	0
BSP100	Chikkamagalur	Anoglati	22	0	0	0	0
BSP100	Chikkamagalur	Anoglati	22	0	0	0	0
BSP100	Chikkamagalur	Anoglati	22	0	0	0	0
BSP100	Chikkamagalur	Anoglati	23	16	15	0	0
BSP100	Chikkamagalur	Anoglati	23	0	0	0	0
BSP100	Chikkamagalur	Anoglati	23	0	0	0	0
BSP100	Chikkamagalur	Anoglati	23	0	0	0	0
BSP100	Chikkamagalur	Anoglati	23	0	0	0	0
BSP100	Chikkamagalur	Anoglati	23	0	0	0	0
BSP100	Chikkamagalur	Anoglati	24	0	0	0	0
BSP100	Chikkamagalur	Anoglati	25	0	0	0	0
BSP100	Chikkamagalur	Anoglati	25	0	0	0	0
BSP100	Chikkamagalur	Anoglati	25	0	0	0	0
BSP100	Chikkamagalur	Anoglati	26	0	0	0	0
BSP100	Chikkamagalur	Anoglati	27	0	0	0	0
BSP100	Chikkamagalur	Anoglati	28	0	0	0	0
BSP100	Chikkamagalur	Anoglati	28	0	0	0	0
BSP100	Chikkamagalur	Anoglati	30	0	0	0	0
BSP100	Chikkamagalur	Anoglati	31	0	0	0	0
BSP100	Chikkamagalur	Anoglati	32	0	0	0	0
BSP100	Chikkamagalur	Anoglati	37	28	0	0	0
BSP100	Chikkamagalur	Anoglati	41	0	0	0	0
BSP100	Chikkamagalur	Anoglati	47	0	0	0	0
BSP100	Chikkamagalur	Anoglati	50	0	0	0	0
BSP100	Chikkamagalur	Anoglati	52	0	0	0	0
BSP100	Chikkamagalur	Anoglati	55	0	0	0	0
BSP100	Chikkamagalur	Anoglati	55	0	0	0	0
BSP100	Chikkamagalur	Anoglati	58	0	0	0	0
BSP100	Chikkamagalur	Anoglati	63	0	0	0	0
BSP100	Chikkamagalur	Anoglati	66	0	0	0	0
BSP100	Chikkamagalur	Anoglati	76	0	0	0	0
BSP100	Chikkamagalur	Anoglati	104	0	0	0	0
BSP100	Chikkamagalur	Bauhrace	16	0	0	0	0
BSP100	Chikkamagalur	Bauhrace	18	0	0	0	0
BSP100	Chikkamagalur	Boswserr	16	0	0	0	0
BSP100	Chikkamagalur	Boswserr	31	0	0	0	0
BSP100	Chikkamagalur	Boswserr	31	0	0	0	0
BSP100	Chikkamagalur	Boswserr	32	0	0	0	0
BSP100	Chikkamagalur	Boswserr	33	0	0	0	0
BSP100	Chikkamagalur	Boswserr	35	0	0	0	0
BSP100	Chikkamagalur	Boswserr	39	0	0	0	0
BSP100	Chikkamagalur	Boswserr	41	0	0	0	0
BSP100	Chikkamagalur	Boswserr	43	0	0	0	0
BSP100	Chikkamagalur	Boswserr	47	0	0	0	0
BSP100	Chikkamagalur	Boswserr	51	0	0	0	0
BSP100	Chikkamagalur	Boswserr	54	0	0	0	0
BSP100	Chikkamagalur	Boswserr	64	0	0	0	0
BSP100	Chikkamagalur	Boswserr	66	0	0	0	0
BSP100	Chikkamagalur	Boswserr	67	0	0	0	0
BSP100	Chikkamagalur	Boswserr	69	0	0	0	0
BSP100	Chikkamagalur	Boswserr	72	0	0	0	0
BSP100	Chikkamagalur	Boswserr	75	0	0	0	0
BSP100	Chikkamagalur	Boswserr	79	0	0	0	0
BSP100	Chikkamagalur	Boswserr	83	0	0	0	0
BSP100	Chikkamagalur	Boswserr	86	0	0	0	0
BSP100	Chikkamagalur	Boswserr	91	0	0	0	0
BSP100	Chikkamagalur	Boswserr	93	0	0	0	0
BSP100	Chikkamagalur	Boswserr	102	0	0	0	0
BSP100	Chikkamagalur	Boswserr	105	0	0	0	0
BSP100	Chikkamagalur	Boswserr	121	0	0	0	0
BSP100	Chikkamagalur	Boswserr	121	0	0	0	0
BSP100	Chikkamagalur	Boswserr	125	0	0	0	0
BSP100	Chikkamagalur	Boswserr	170	0	0	0	0
BSP100	Chikkamagalur	Bridcren	63	0	0	0	0
BSP100	Chikkamagalur	Buchlanz	79	0	0	0	0
BSP100	Chikkamagalur	Cassfist	14	0	0	0	0
BSP100	Chikkamagalur	Cassfist	17	0	0	0	0
BSP100	Chikkamagalur	Cassfist	18	0	0	0	0
BSP100	Chikkamagalur	Cassfist	19	0	0	0	0
BSP100	Chikkamagalur	Cassfist	19	0	0	0	0
BSP100	Chikkamagalur	Cassfist	19	0	0	0	0
BSP100	Chikkamagalur	Cassfist	19	0	0	0	0
BSP100	Chikkamagalur	Cassfist	20	0	0	0	0
BSP100	Chikkamagalur	Cassfist	23	17	0	0	0
BSP100	Chikkamagalur	Cassfist	26	0	0	0	0
BSP100	Chikkamagalur	Cassfist	32	0	0	0	0
BSP100	Chikkamagalur	Cassglau	12	0	0	0	0
BSP100	Chikkamagalur	Cassglau	15	0	0	0	0
BSP100	Chikkamagalur	Casssiam	26	0	0	0	0
BSP100	Chikkamagalur	Casssiam	43	0	0	0	0
BSP100	Chikkamagalur	Casssiam	60	0	0	0	0
BSP100	Chikkamagalur	Casssiam	81	56	0	0	0
BSP100	Chikkamagalur	Casssiam	84	0	0	0	0
BSP100	Chikkamagalur	Casssiam	87	27	0	0	0
BSP100	Chikkamagalur	Casssiam	89	0	0	0	0
BSP100	Chikkamagalur	Casssiam	94	0	0	0	0
BSP100	Chikkamagalur	Casssiam	111	61	0	0	0
BSP100	Chikkamagalur	Catudume	13	0	0	0	0
BSP100	Chikkamagalur	Catudume	15	0	0	0	0
BSP100	Chikkamagalur	Catudume	20	0	0	0	0
BSP100	Chikkamagalur	Catudume	28	0	0	0	0
BSP100	Chikkamagalur	Celapani	18	0	0	0	0
BSP100	Chikkamagalur	Celapani	25	0	0	0	0
BSP100	Chikkamagalur	Chloswie	11	0	0	0	0
BSP100	Chikkamagalur	Chloswie	12	0	0	0	0
BSP100	Chikkamagalur	Chloswie	13	0	0	0	0
BSP100	Chikkamagalur	Chloswie	14	0	0	0	0
BSP100	Chikkamagalur	Chloswie	14	0	0	0	0
BSP100	Chikkamagalur	Chloswie	15	0	0	0	0
BSP100	Chikkamagalur	Chloswie	16	0	0	0	0
BSP100	Chikkamagalur	Chloswie	16	0	0	0	0
BSP100	Chikkamagalur	Chloswie	16	0	0	0	0
BSP100	Chikkamagalur	Chloswie	16	0	0	0	0
BSP100	Chikkamagalur	Chloswie	16	0	0	0	0
BSP100	Chikkamagalur	Chloswie	17	0	0	0	0
BSP100	Chikkamagalur	Chloswie	17	0	0	0	0
BSP100	Chikkamagalur	Chloswie	18	14	0	0	0
BSP100	Chikkamagalur	Chloswie	18	0	0	0	0
BSP100	Chikkamagalur	Chloswie	18	0	0	0	0
BSP100	Chikkamagalur	Chloswie	18	0	0	0	0
BSP100	Chikkamagalur	Chloswie	19	0	0	0	0
BSP100	Chikkamagalur	Chloswie	20	17	0	0	0
BSP100	Chikkamagalur	Chloswie	20	0	0	0	0
BSP100	Chikkamagalur	Chloswie	20	0	0	0	0
BSP100	Chikkamagalur	Chloswie	21	14	0	0	0
BSP100	Chikkamagalur	Chloswie	21	0	0	0	0
BSP100	Chikkamagalur	Chloswie	21	0	0	0	0
BSP100	Chikkamagalur	Chloswie	22	18	0	0	0
BSP100	Chikkamagalur	Chloswie	23	0	0	0	0
BSP100	Chikkamagalur	Chloswie	23	0	0	0	0
BSP100	Chikkamagalur	Chloswie	23	0	0	0	0
BSP100	Chikkamagalur	Chloswie	24	20	17	0	0
BSP100	Chikkamagalur	Chloswie	24	0	0	0	0
BSP100	Chikkamagalur	Chloswie	27	0	0	0	0
BSP100	Chikkamagalur	Chloswie	28	0	0	0	0
BSP100	Chikkamagalur	Chloswie	29	0	0	0	0
BSP100	Chikkamagalur	Chloswie	29	0	0	0	0
BSP100	Chikkamagalur	Chloswie	30	0	0	0	0
BSP100	Chikkamagalur	Chloswie	31	31	0	0	0
BSP100	Chikkamagalur	Chloswie	32	0	0	0	0
BSP100	Chikkamagalur	Chloswie	32	0	0	0	0
BSP100	Chikkamagalur	Chloswie	34	0	0	0	0
BSP100	Chikkamagalur	Chloswie	34	0	0	0	0
BSP100	Chikkamagalur	Chloswie	35	33	0	0	0
BSP100	Chikkamagalur	Chloswie	36	0	0	0	0
BSP100	Chikkamagalur	Chloswie	38	0	0	0	0
BSP100	Chikkamagalur	Chloswie	40	0	0	0	0
BSP100	Chikkamagalur	Chloswie	43	18	0	0	0
BSP100	Chikkamagalur	Chloswie	44	0	0	0	0
BSP100	Chikkamagalur	Chloswie	44	0	0	0	0
BSP100	Chikkamagalur	Chloswie	45	0	0	0	0
BSP100	Chikkamagalur	Chloswie	48	0	0	0	0
BSP100	Chikkamagalur	Chloswie	94	0	0	0	0
BSP100	Chikkamagalur	Dalblati	45	0	0	0	0
BSP100	Chikkamagalur	Diosmela	11	0	0	0	0
BSP100	Chikkamagalur	Diosmela	14	0	0	0	0
BSP100	Chikkamagalur	Diosmela	15	0	0	0	0
BSP100	Chikkamagalur	Diosmela	16	0	0	0	0
BSP100	Chikkamagalur	Diosmela	17	0	0	0	0
BSP100	Chikkamagalur	Diosmela	18	0	0	0	0
BSP100	Chikkamagalur	Diosmela	23	0	0	0	0
BSP100	Chikkamagalur	Diosmela	26	0	0	0	0
BSP100	Chikkamagalur	Diosmela	26	0	0	0	0
BSP100	Chikkamagalur	Diosmela	34	0	0	0	0
BSP100	Chikkamagalur	Diosmela	43	32	0	0	0
BSP100	Chikkamagalur	Diosmela	43	30	0	0	0
BSP100	Chikkamagalur	Diosmela	49	0	0	0	0
BSP100	Chikkamagalur	Diosmela	54	40	0	0	0
BSP100	Chikkamagalur	Diosmela	72	57	0	0	0
BSP100	Chikkamagalur	Diosmont	11	0	0	0	0
BSP100	Chikkamagalur	Diosmont	14	0	0	0	0
BSP100	Chikkamagalur	Diosmont	18	0	0	0	0
BSP100	Chikkamagalur	Diosmont	19	0	0	0	0
BSP100	Chikkamagalur	Diosmont	33	0	0	0	0
BSP100	Chikkamagalur	Doliatro	23	0	0	0	0
BSP100	Chikkamagalur	Doliatro	30	0	0	0	0
BSP100	Chikkamagalur	Embloffi	11	0	0	0	0
BSP100	Chikkamagalur	Embloffi	13	0	0	0	0
BSP100	Chikkamagalur	Embloffi	15	0	0	0	0
BSP100	Chikkamagalur	Embloffi	17	0	0	0	0
BSP100	Chikkamagalur	Embloffi	17	0	0	0	0
BSP100	Chikkamagalur	Embloffi	17	0	0	0	0
BSP100	Chikkamagalur	Embloffi	18	0	0	0	0
BSP100	Chikkamagalur	Embloffi	21	0	0	0	0
BSP100	Chikkamagalur	Embloffi	22	0	0	0	0
BSP100	Chikkamagalur	Embloffi	25	0	0	0	0
BSP100	Chikkamagalur	Embloffi	27	0	0	0	0
BSP100	Chikkamagalur	Embloffi	43	0	0	0	0
BSP100	Chikkamagalur	Ficubeng	63	0	0	0	0
BSP100	Chikkamagalur	Ficubeng	185	0	0	0	0
BSP100	Chikkamagalur	Flacindi	12	0	0	0	0
BSP100	Chikkamagalur	Flacindi	14	0	0	0	0
BSP100	Chikkamagalur	Flacindi	14	0	0	0	0
BSP100	Chikkamagalur	Flacindi	15	0	0	0	0
BSP100	Chikkamagalur	Flacindi	18	0	0	0	0
BSP100	Chikkamagalur	Flacindi	20	0	0	0	0
BSP100	Chikkamagalur	Flacindi	21	0	0	0	0
BSP100	Chikkamagalur	Gardlati	16	0	0	0	0
BSP100	Chikkamagalur	Gardlati	17	0	0	0	0
BSP100	Chikkamagalur	Gardlati	27	27	0	0	0
BSP100	Chikkamagalur	Grewtili	16	0	0	0	0
BSP100	Chikkamagalur	Haldcord	89	63	0	0	0
BSP100	Chikkamagalur	Ixorarbo	17	0	0	0	0
BSP100	Chikkamagalur	Ixorarbo	43	0	0	0	0
BSP100	Chikkamagalur	Ixorarbo	69	0	0	0	0
BSP100	Chikkamagalur	Ixorarbo	93	0	0	0	0
BSP100	Chikkamagalur	Lageparv	13	0	0	0	0
BSP100	Chikkamagalur	Lageparv	14	0	0	0	0
BSP100	Chikkamagalur	Lageparv	14	0	0	0	0
BSP100	Chikkamagalur	Lageparv	14	0	0	0	0
BSP100	Chikkamagalur	Lageparv	16	0	0	0	0
BSP100	Chikkamagalur	Lageparv	17	15	0	0	0
BSP100	Chikkamagalur	Lageparv	20	18	0	0	0
BSP100	Chikkamagalur	Lageparv	22	17	0	0	0
BSP100	Chikkamagalur	Madhlong	10	0	0	0	0
BSP100	Chikkamagalur	Madhlong	14	0	0	0	0
BSP100	Chikkamagalur	Madhlong	19	0	0	0	0
BSP100	Chikkamagalur	Madhlong	19	0	0	0	0
BSP100	Chikkamagalur	Maytemar	12	0	0	0	0
BSP100	Chikkamagalur	Maytemar	12	0	0	0	0
BSP100	Chikkamagalur	Maytemar	14	0	0	0	0
BSP100	Chikkamagalur	Maytemar	14	0	0	0	0
BSP100	Chikkamagalur	Maytemar	15	14	0	0	0
BSP100	Chikkamagalur	Maytemar	15	0	0	0	0
BSP100	Chikkamagalur	Maytemar	15	0	0	0	0
BSP100	Chikkamagalur	Maytemar	20	0	0	0	0
BSP100	Chikkamagalur	Mitrgran	97	0	0	0	0
BSP100	Chikkamagalur	Naricren	14	0	0	0	0
BSP100	Chikkamagalur	Naricren	15	0	0	0	0
BSP100	Chikkamagalur	Naricren	16	0	0	0	0
BSP100	Chikkamagalur	Naricren	21	0	0	0	0
BSP100	Chikkamagalur	Polycera	12	0	0	0	0
BSP100	Chikkamagalur	Polycera	12	0	0	0	0
BSP100	Chikkamagalur	Polycera	13	0	0	0	0
BSP100	Chikkamagalur	Polycera	13	0	0	0	0
BSP100	Chikkamagalur	Polycera	16	0	0	0	0
BSP100	Chikkamagalur	Polycera	19	0	0	0	0
BSP100	Chikkamagalur	Polycera	20	0	0	0	0
BSP100	Chikkamagalur	Polycera	22	0	0	0	0
BSP100	Chikkamagalur	Polycera	23	0	0	0	0
BSP100	Chikkamagalur	Pterdive	26	0	0	0	0
BSP100	Chikkamagalur	Soymfebr	16	15	0	0	0
BSP100	Chikkamagalur	Soymfebr	19	0	0	0	0
BSP100	Chikkamagalur	Soymfebr	25	0	0	0	0
BSP100	Chikkamagalur	Stercola	12	0	0	0	0
BSP100	Chikkamagalur	Stercola	22	0	0	0	0
BSP100	Chikkamagalur	Stercola	32	0	0	0	0
BSP100	Chikkamagalur	Stercola	37	0	0	0	0
BSP100	Chikkamagalur	Stercola	64	0	0	0	0
BSP100	Chikkamagalur	Stercola	68	0	0	0	0
BSP100	Chikkamagalur	Tectgran	12	0	0	0	0
BSP100	Chikkamagalur	Tectgran	12	0	0	0	0
BSP100	Chikkamagalur	Tectgran	12	0	0	0	0
BSP100	Chikkamagalur	Tectgran	12	0	0	0	0
BSP100	Chikkamagalur	Tectgran	13	0	0	0	0
BSP100	Chikkamagalur	Tectgran	13	0	0	0	0
