PlotID	ForestDiv	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP65	Kalasa	Cleimala	15	0	0	0	0
BSP65	Kalasa	Cleimala	15	0	0	0	0
BSP65	Kalasa	Cleimala	15	0	0	0	0
BSP65	Kalasa	Cleimala	15	0	0	0	0
BSP65	Kalasa	Cleimala	15	0	0	0	0
BSP65	Kalasa	Cleimala	15	0	0	0	0
BSP65	Kalasa	Cleimala	16	0	0	0	0
BSP65	Kalasa	Cleimala	16	0	0	0	0
BSP65	Kalasa	Cleimala	16	0	0	0	0
BSP65	Kalasa	Cleimala	16	0	0	0	0
BSP65	Kalasa	Cleimala	16	0	0	0	0
BSP65	Kalasa	Cleimala	17	0	0	0	0
BSP65	Kalasa	Cleimala	18	0	0	0	0
BSP65	Kalasa	Cleimala	18	0	0	0	0
BSP65	Kalasa	Cleimala	18	0	0	0	0
BSP65	Kalasa	Cleimala	18	0	0	0	0
BSP65	Kalasa	Cleimala	18	0	0	0	0
BSP65	Kalasa	Cleimala	19	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	20	0	0	0	0
BSP65	Kalasa	Cleimala	22	0	0	0	0
BSP65	Kalasa	Cleimala	22	0	0	0	0
BSP65	Kalasa	Cleimala	22	0	0	0	0
BSP65	Kalasa	Cleimala	22	0	0	0	0
BSP65	Kalasa	Cleimala	23	0	0	0	0
BSP65	Kalasa	Cleimala	23	0	0	0	0
BSP65	Kalasa	Cleimala	23	0	0	0	0
BSP65	Kalasa	Cleimala	24	0	0	0	0
BSP65	Kalasa	Cleimala	24	0	0	0	0
BSP65	Kalasa	Cleimala	25	0	0	0	0
BSP65	Kalasa	Cleimala	25	0	0	0	0
BSP65	Kalasa	Cleimala	25	0	0	0	0
BSP65	Kalasa	Cleimala	25	0	0	0	0
BSP65	Kalasa	Cleimala	25	0	0	0	0
BSP65	Kalasa	Cleimala	25	0	0	0	0
BSP65	Kalasa	Cleimala	27	0	0	0	0
BSP65	Kalasa	Cleimala	27	0	0	0	0
BSP65	Kalasa	Cleimala	28	0	0	0	0
BSP65	Kalasa	Cleimala	28	0	0	0	0
BSP65	Kalasa	Cleimala	29	0	0	0	0
BSP65	Kalasa	Cleimala	30	0	0	0	0
BSP65	Kalasa	Cleimala	30	0	0	0	0
BSP65	Kalasa	Cleimala	30	0	0	0	0
BSP65	Kalasa	Cleimala	31	0	0	0	0
BSP65	Kalasa	Cleimala	33	0	0	0	0
BSP65	Kalasa	Cleimala	35	0	0	0	0
BSP65	Kalasa	Cleimala	36	0	0	0	0
BSP65	Kalasa	Cleimala	37	0	0	0	0
BSP65	Kalasa	Cleimala	38	0	0	0	0
BSP65	Kalasa	Cleimala	38	0	0	0	0
BSP65	Kalasa	Cleimala	40	0	0	0	0
BSP65	Kalasa	Cleimala	42	0	0	0	0
BSP65	Kalasa	Cleimala	42	0	0	0	0
BSP65	Kalasa	Cleimala	43	0	0	0	0
BSP65	Kalasa	Cleimala	44	0	0	0	0
BSP65	Kalasa	Cleimala	46	0	0	0	0
BSP65	Kalasa	Cleimala	47	0	0	0	0
BSP65	Kalasa	Cleimala	59	0	0	0	0
BSP65	Kalasa	Cleimala	60	0	0	0	0
BSP65	Kalasa	Cleimala	65	0	0	0	0
BSP65	Kalasa	Cleimala	70	0	0	0	0
BSP65	Kalasa	Cleimala	70	0	0	0	0
BSP65	Kalasa	Cleimala	78	0	0	0	0
BSP65	Kalasa	Cleimala	85	0	0	0	0
BSP65	Kalasa	Cleimala	85	0	0	0	0
BSP65	Kalasa	Cleimala	95	0	0	0	0
BSP65	Kalasa	Cleimala	96	0	0	0	0
BSP65	Kalasa	Cleimala	100	0	0	0	0
BSP65	Kalasa	Cleimala	100	0	0	0	0
BSP65	Kalasa	Cleimala	100	0	0	0	0
BSP65	Kalasa	Cleispic	15	0	0	0	0
BSP65	Kalasa	Crypwigh	10	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	15	0	0	0	0
BSP65	Kalasa	Crypwigh	16	0	0	0	0
BSP65	Kalasa	Crypwigh	16	0	0	0	0
BSP65	Kalasa	Crypwigh	16	0	0	0	0
BSP65	Kalasa	Crypwigh	17	0	0	0	0
BSP65	Kalasa	Crypwigh	17	0	0	0	0
BSP65	Kalasa	Crypwigh	17	0	0	0	0
BSP65	Kalasa	Crypwigh	18	0	0	0	0
BSP65	Kalasa	Crypwigh	19	0	0	0	0
BSP65	Kalasa	Crypwigh	19	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	20	0	0	0	0
BSP65	Kalasa	Crypwigh	21	0	0	0	0
BSP65	Kalasa	Crypwigh	21	0	0	0	0
BSP65	Kalasa	Crypwigh	22	0	0	0	0
BSP65	Kalasa	Crypwigh	22	0	0	0	0
BSP65	Kalasa	Crypwigh	23	0	0	0	0
BSP65	Kalasa	Crypwigh	23	0	0	0	0
BSP65	Kalasa	Crypwigh	23	0	0	0	0
BSP65	Kalasa	Crypwigh	23	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	25	0	0	0	0
BSP65	Kalasa	Crypwigh	27	0	0	0	0
BSP65	Kalasa	Crypwigh	27	0	0	0	0
BSP65	Kalasa	Crypwigh	27	0	0	0	0
BSP65	Kalasa	Crypwigh	27	0	0	0	0
BSP65	Kalasa	Crypwigh	28	0	0	0	0
BSP65	Kalasa	Crypwigh	28	0	0	0	0
BSP65	Kalasa	Crypwigh	28	0	0	0	0
BSP65	Kalasa	Crypwigh	31	0	0	0	0
BSP65	Kalasa	Crypwigh	31	0	0	0	0
BSP65	Kalasa	Crypwigh	32	0	0	0	0
BSP65	Kalasa	Crypwigh	33	0	0	0	0
BSP65	Kalasa	Crypwigh	35	0	0	0	0
BSP65	Kalasa	Crypwigh	35	0	0	0	0
BSP65	Kalasa	Crypwigh	35	0	0	0	0
BSP65	Kalasa	Crypwigh	35	0	0	0	0
BSP65	Kalasa	Crypwigh	35	0	0	0	0
BSP65	Kalasa	Crypwigh	35	0	0	0	0
BSP65	Kalasa	Crypwigh	37	0	0	0	0
BSP65	Kalasa	Crypwigh	39	0	0	0	0
BSP65	Kalasa	Crypwigh	39	0	0	0	0
BSP65	Kalasa	Crypwigh	51	0	0	0	0
BSP65	Kalasa	Crypwigh	60	0	0	0	0
BSP65	Kalasa	Crypwigh	60	0	0	0	0
BSP65	Kalasa	Crypwigh	90	0	0	0	0
BSP65	Kalasa	Cyatzeyl	25	0	0	0	0
BSP65	Kalasa	Cyatzeyl	35	0	0	0	0
BSP65	Kalasa	Cyatzeyl	35	0	0	0	0
BSP65	Kalasa	Cyatzeyl	35	0	0	0	0
BSP65	Kalasa	Cyatzeyl	40	0	0	0	0
BSP65	Kalasa	Cyatzeyl	45	0	0	0	0
BSP65	Kalasa	Debrlong	32	0	0	0	0
BSP65	Kalasa	Debrlong	32	0	0	0	0
BSP65	Kalasa	Diosmela	19	0	0	0	0
BSP65	Kalasa	Diospani	22	0	0	0	0
BSP65	Kalasa	Diospani	23	0	0	0	0
BSP65	Kalasa	Diospani	92	0	0	0	0
BSP65	Kalasa	Diossald	25	0	0	0	0
BSP65	Kalasa	Elaemunr	185	0	0	0	0
BSP65	Kalasa	Elaetube	16	0	0	0	0
BSP65	Kalasa	Elaetube	25	0	0	0	0
BSP65	Kalasa	Elaetube	40	0	0	0	0
BSP65	Kalasa	Elaetube	44	0	0	0	0
BSP65	Kalasa	Elaetube	105	0	0	0	0
BSP65	Kalasa	Euodlunu	15	0	0	0	0
BSP65	Kalasa	Euodlunu	15	0	0	0	0
BSP65	Kalasa	Euodlunu	15	0	0	0	0
BSP65	Kalasa	Euodlunu	16	0	0	0	0
BSP65	Kalasa	Euodlunu	17	0	0	0	0
BSP65	Kalasa	Euodlunu	17	0	0	0	0
BSP65	Kalasa	Euodlunu	18	0	0	0	0
BSP65	Kalasa	Euodlunu	18	0	0	0	0
BSP65	Kalasa	Euodlunu	20	0	0	0	0
BSP65	Kalasa	Euodlunu	20	0	0	0	0
BSP65	Kalasa	Euodlunu	20	0	0	0	0
BSP65	Kalasa	Euodlunu	20	0	0	0	0
BSP65	Kalasa	Euodlunu	20	0	0	0	0
BSP65	Kalasa	Euodlunu	20	0	0	0	0
BSP65	Kalasa	Euodlunu	21	0	0	0	0
BSP65	Kalasa	Euodlunu	22	0	0	0	0
BSP65	Kalasa	Euodlunu	22	0	0	0	0
BSP65	Kalasa	Euodlunu	22	0	0	0	0
BSP65	Kalasa	Euodlunu	22	0	0	0	0
BSP65	Kalasa	Euodlunu	23	0	0	0	0
BSP65	Kalasa	Euodlunu	23	0	0	0	0
BSP65	Kalasa	Euodlunu	23	0	0	0	0
BSP65	Kalasa	Euodlunu	25	0	0	0	0
BSP65	Kalasa	Euodlunu	25	0	0	0	0
BSP65	Kalasa	Euodlunu	25	0	0	0	0
BSP65	Kalasa	Euodlunu	25	0	0	0	0
BSP65	Kalasa	Euodlunu	25	0	0	0	0
BSP65	Kalasa	Euodlunu	25	0	0	0	0
BSP65	Kalasa	Euodlunu	28	0	0	0	0
BSP65	Kalasa	Euodlunu	29	0	0	0	0
BSP65	Kalasa	Euodlunu	29	0	0	0	0
BSP65	Kalasa	Euodlunu	29	0	0	0	0
BSP65	Kalasa	Euodlunu	30	0	0	0	0
BSP65	Kalasa	Euodlunu	30	0	0	0	0
BSP65	Kalasa	Euodlunu	30	0	0	0	0
BSP65	Kalasa	Euodlunu	31	0	0	0	0
BSP65	Kalasa	Euodlunu	32	0	0	0	0
BSP65	Kalasa	Euodlunu	33	0	0	0	0
BSP65	Kalasa	Euodlunu	35	0	0	0	0
BSP65	Kalasa	Euodlunu	35	0	0	0	0
BSP65	Kalasa	Euodlunu	35	0	0	0	0
BSP65	Kalasa	Euodlunu	35	0	0	0	0
BSP65	Kalasa	Euodlunu	36	0	0	0	0
BSP65	Kalasa	Euodlunu	39	0	0	0	0
BSP65	Kalasa	Euodlunu	40	0	0	0	0
BSP65	Kalasa	Euodlunu	41	0	0	0	0
BSP65	Kalasa	Euodlunu	45	0	0	0	0
BSP65	Kalasa	Euodlunu	45	0	0	0	0
BSP65	Kalasa	Euodlunu	45	0	0	0	0
BSP65	Kalasa	Euodlunu	46	0	0	0	0
BSP65	Kalasa	Euodlunu	48	0	0	0	0
BSP65	Kalasa	Euodlunu	49	0	0	0	0
BSP65	Kalasa	Euodlunu	50	0	0	0	0
BSP65	Kalasa	Euodlunu	50	0	0	0	0
BSP65	Kalasa	Euodlunu	51	0	0	0	0
BSP65	Kalasa	Euodlunu	52	0	0	0	0
BSP65	Kalasa	Euodlunu	56	0	0	0	0
BSP65	Kalasa	Euodlunu	57	0	0	0	0
BSP65	Kalasa	Euodlunu	59	0	0	0	0
BSP65	Kalasa	Euodlunu	61	0	0	0	0
BSP65	Kalasa	Euodlunu	62	0	0	0	0
BSP65	Kalasa	Euodlunu	62	0	0	0	0
BSP65	Kalasa	Euodlunu	64	0	0	0	0
BSP65	Kalasa	Euodlunu	65	0	0	0	0
BSP65	Kalasa	Euodlunu	68	0	0	0	0
BSP65	Kalasa	Euodlunu	69	0	0	0	0
BSP65	Kalasa	Euodlunu	71	0	0	0	0
BSP65	Kalasa	Euodlunu	73	0	0	0	0
BSP65	Kalasa	Euodlunu	74	0	0	0	0
BSP65	Kalasa	Euodlunu	75	0	0	0	0
BSP65	Kalasa	Euodlunu	76	0	0	0	0
BSP65	Kalasa	Euodlunu	78	0	0	0	0
BSP65	Kalasa	Euodlunu	78	0	0	0	0
BSP65	Kalasa	Euodlunu	80	0	0	0	0
BSP65	Kalasa	Euodlunu	82	0	0	0	0
BSP65	Kalasa	Euodlunu	84	0	0	0	0
BSP65	Kalasa	Euodlunu	85	0	0	0	0
BSP65	Kalasa	Euodlunu	85	0	0	0	0
BSP65	Kalasa	Euodlunu	86	0	0	0	0
BSP65	Kalasa	Euodlunu	95	0	0	0	0
BSP65	Kalasa	Euodlunu	96	0	0	0	0
BSP65	Kalasa	Euodlunu	162	0	0	0	0
BSP65	Kalasa	Euonindi	22	0	0	0	0
BSP65	Kalasa	Euonindi	26	0	0	0	0
BSP65	Kalasa	Euonindi	40	0	0	0	0
BSP65	Kalasa	Euonindi	43	0	0	0	0
BSP65	Kalasa	Euonindi	68	0	0	0	0
BSP65	Kalasa	Euryjapo	10	0	0	0	0
BSP65	Kalasa	Euryjapo	12	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	15	0	0	0	0
BSP65	Kalasa	Euryjapo	16	0	0	0	0
BSP65	Kalasa	Euryjapo	16	0	0	0	0
BSP65	Kalasa	Euryjapo	16	0	0	0	0
BSP65	Kalasa	Euryjapo	16	0	0	0	0
BSP65	Kalasa	Euryjapo	16	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	17	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	18	0	0	0	0
BSP65	Kalasa	Euryjapo	19	0	0	0	0
BSP65	Kalasa	Euryjapo	19	0	0	0	0
BSP65	Kalasa	Euryjapo	19	0	0	0	0
BSP65	Kalasa	Euryjapo	19	0	0	0	0
BSP65	Kalasa	Euryjapo	19	0	0	0	0
BSP65	Kalasa	Euryjapo	19	0	0	0	0
BSP65	Kalasa	Euryjapo	19	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	20	0	0	0	0
BSP65	Kalasa	Euryjapo	21	0	0	0	0
BSP65	Kalasa	Euryjapo	21	0	0	0	0
BSP65	Kalasa	Euryjapo	21	0	0	0	0
BSP65	Kalasa	Euryjapo	21	0	0	0	0
BSP65	Kalasa	Euryjapo	22	0	0	0	0
BSP65	Kalasa	Euryjapo	22	0	0	0	0
BSP65	Kalasa	Euryjapo	22	0	0	0	0
BSP65	Kalasa	Euryjapo	22	0	0	0	0
BSP65	Kalasa	Euryjapo	22	0	0	0	0
BSP65	Kalasa	Euryjapo	23	0	0	0	0
BSP65	Kalasa	Euryjapo	23	0	0	0	0
BSP65	Kalasa	Euryjapo	23	0	0	0	0
BSP65	Kalasa	Euryjapo	23	0	0	0	0
BSP65	Kalasa	Euryjapo	23	0	0	0	0
BSP65	Kalasa	Euryjapo	24	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
BSP65	Kalasa	Euryjapo	25	0	0	0	0
