PlotID	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP24	Anoglati	109	0	0	0	0
BSP20	Bauhfove	54	0	0	0	0
BSP20	Bauhfove	62	0	0	0	0
BSP20	Bauhfove	91	0	0	0	0
BSP20	Bauhfove	105	0	0	0	0
BSP21	Bauhrace	27	0	0	0	0
BSP21	Bauhrace	34	0	0	0	0
BSP21	Bauhrace	38	0	0	0	0
BSP21	Bauhrace	41	0	0	0	0
BSP21	Bauhrace	41	0	0	0	0
BSP21	Bauhrace	43	0	0	0	0
BSP21	Bauhrace	52	0	0	0	0
BSP21	Bauhrace	67	0	0	0	0
BSP21	Bauhrace	77	0	0	0	0
BSP22	Bauhrace	96	0	0	0	0
BSP23	Bauhrace	61	57	49	46	0
BSP23	Bauhrace	69	0	0	0	0
BSP23	Bauhrace	136	0	0	0	0
BSP24	Bauhrace	43	0	0	0	0
BSP25	Bauhrace	52	0	0	0	0
BSP25	Bauhrace	53	0	0	0	0
BSP25	Bauhrace	81	0	0	0	0
BSP25	Bauhrace	90	0	0	0	0
BSP20	Beildalz	10	0	0	0	0
BSP22	Bridcren	19	0	0	0	0
BSP22	Bridcren	82	0	0	0	0
BSP20	Buchlanz	36	0	0	0	0
BSP20	Buchlanz	68	0	0	0	0
BSP20	Buchlanz	78	0	0	0	0
BSP20	Buchlanz	120	0	0	0	0
BSP21	Buchlanz	80	0	0	0	0
BSP23	Buchlanz	147	0	0	0	0
BSP25	Calyflor	20	20	0	0	0
BSP25	Calyflor	53	0	0	0	0
BSP25	Calyflor	54	0	0	0	0
BSP20	Carearbo	39	0	0	0	0
BSP20	Carearbo	43	0	0	0	0
BSP22	Carearbo	63	0	0	0	0
BSP22	Carearbo	70	0	0	0	0
BSP23	Carearbo	42	0	0	0	0
BSP23	Carearbo	47	0	0	0	0
BSP23	Carearbo	50	0	0	0	0
BSP23	Carearbo	55	0	0	0	0
BSP23	Carearbo	59	0	0	0	0
BSP23	Carearbo	62	0	0	0	0
BSP23	Carearbo	69	0	0	0	0
BSP23	Carearbo	70	0	0	0	0
BSP24	Carearbo	12	0	0	0	0
BSP24	Carearbo	63	0	0	0	0
BSP25	Carearbo	42	0	0	0	0
BSP25	Carearbo	49	0	0	0	0
BSP25	Carearbo	59	0	0	0	0
BSP25	Carearbo	192	0	0	0	0
BSP21	Cassfist	45	0	0	0	0
BSP21	Cassfist	64	19	0	0	0
BSP22	Cassfist	25	20	0	0	0
BSP23	Cassfist	12	0	0	0	0
BSP23	Cassfist	12	0	0	0	0
BSP23	Cassfist	15	0	0	0	0
BSP23	Cassfist	27	0	0	0	0
BSP23	Cassfist	28	0	0	0	0
BSP23	Cassfist	120	0	0	0	0
BSP24	Cassfist	16	0	0	0	0
BSP24	Cassfist	25	0	0	0	0
BSP24	Cassfist	39	0	0	0	0
BSP25	Cassfist	12	0	0	0	0
BSP25	Cassfist	13	0	0	0	0
BSP25	Cassfist	20	0	0	0	0
BSP25	Cassfist	35	0	0	0	0
BSP25	Cassfist	36	15	0	0	0
BSP25	Cassfist	40	0	0	0	0
BSP25	Cassfist	42	0	0	0	0
BSP25	Cassfist	61	0	0	0	0
BSP20	Catudume	12	0	0	0	0
BSP20	Catudume	18	0	0	0	0
BSP20	Catudume	22	0	0	0	0
BSP20	Catudume	37	0	0	0	0
BSP21	Catudume	13	0	0	0	0
BSP21	Catudume	26	0	0	0	0
BSP21	Catudume	27	0	0	0	0
BSP21	Catudume	32	0	0	0	0
BSP22	Catudume	121	0	0	0	0
BSP20	Corddich	59	0	0	0	0
BSP21	Corddich	32	0	0	0	0
BSP21	Corddich	82	0	0	0	0
BSP22	Corddich	189	78	0	0	0
BSP23	Corddich	76	0	0	0	0
BSP22	Cordmacl	55	0	0	0	0
BSP22	Cordmacl	64	0	0	0	0
BSP22	Cordmacl	188	0	0	0	0
BSP24	Cordmacl	103	0	0	0	0
BSP25	Cordmacl	92	0	0	0	0
BSP22	Cordwall	40	0	0	0	0
BSP22	Cordwall	42	0	0	0	0
BSP22	Cordwall	51	0	0	0	0
BSP24	Cordwall	19	0	0	0	0
BSP24	Cordwall	30	0	0	0	0
BSP24	Cordwall	52	0	0	0	0
BSP24	Cordwall	97	0	0	0	0
BSP25	Cordwall	40	0	0	0	0
BSP20	Dalblati	42	0	0	0	0
BSP20	Dalblati	43	0	0	0	0
BSP20	Dalblati	44	0	0	0	0
BSP20	Dalblati	44	0	0	0	0
BSP20	Dalblati	45	0	0	0	0
BSP20	Dalblati	46	0	0	0	0
BSP20	Dalblati	48	0	0	0	0
BSP20	Dalblati	52	0	0	0	0
BSP20	Dalblati	53	0	0	0	0
BSP20	Dalblati	58	0	0	0	0
BSP20	Dalblati	59	0	0	0	0
BSP20	Dalblati	60	0	0	0	0
BSP20	Dalblati	64	0	0	0	0
BSP20	Dalblati	65	0	0	0	0
BSP20	Dalblati	69	0	0	0	0
BSP20	Dalblati	70	0	0	0	0
BSP20	Dalblati	74	0	0	0	0
BSP20	Dalblati	91	0	0	0	0
BSP20	Dalblati	96	0	0	0	0
BSP20	Dalblati	97	0	0	0	0
BSP20	Dalblati	98	0	0	0	0
